label,t-SNE1,t-SNE2
0,15.298921,-40.801605
0,28.286098,22.560984
0,44.69877,-31.529718
0,61.098934,-17.558851
0,50.09281,-20.091187
0,57.07506,17.76119
0,43.43551,-16.813786
0,42.951115,-12.621722
0,60.287796,1.9053323
0,53.734467,-23.961758
0,36.4238,2.6301765
0,66.78322,-4.4595156
0,34.83902,-34.046753
0,62.564404,-4.126557
0,59.767002,-36.823807
0,57.875496,-19.34156
0,39.655872,-33.038506
0,56.91155,15.75026
0,35.405876,-11.749063
0,16.19717,-35.339367
0,44.868866,-26.899332
0,33.65686,22.339027
0,16.755417,-14.090856
0,48.320755,7.664092
0,15.910639,-25.045778
0,49.364414,-7.443724
0,43.264397,-16.167933
0,48.79107,-38.59565
0,56.709312,2.410226
0,23.117023,-32.665775
0,61.06167,5.0209603
0,40.172344,12.815213
0,46.195965,-5.171802
0,43.599464,18.16134
0,55.497158,-1.7573195
0,24.39661,-3.7770793
0,30.99645,-9.324717
0,15.98971,-17.889444
0,18.875856,-33.514202
0,14.947205,-33.396255
0,23.044033,-32.70358
0,53.72106,-8.335259
0,20.230799,-34.703297
0,36.290737,-17.761255
0,63.72976,10.357459
0,57.406673,5.350208
0,70.35878,-4.0160933
0,57.88563,-16.236052
0,15.420603,-39.779205
0,15.741228,-14.837526
0,45.53643,-43.780014
0,61.039192,-17.733017
0,55.31468,3.4188867
0,32.524517,-39.43949
0,46.695133,-31.52283
0,31.049135,-41.635994
0,64.62442,-20.22531
0,63.738213,-24.432844
0,49.254475,-35.526012
0,46.44574,14.568155
0,65.0486,-4.6048083
0,30.473206,23.799818
0,17.921633,-30.426985
0,8.82606,-42.558315
0,36.6567,9.988141
0,15.8901005,-3.62079
0,36.5299,9.961568
0,32.06478,-35.755016
0,46.288128,-31.51177
0,49.35448,-31.760284
0,59.329933,-28.544777
0,55.597565,1.0277697
0,33.135918,-20.186552
0,28.45942,-2.2948728
0,16.259525,-13.670267
0,31.508827,-39.30568
0,51.31482,-3.3881378
0,37.70497,-42.442375
0,46.982098,-30.520239
0,60.821735,-20.92246
0,58.198696,-34.86645
0,9.2249365,-37.78369
0,66.50321,5.486361
0,14.513026,-40.76001
0,29.755287,-29.70107
0,67.946106,-15.15548
0,25.468187,-13.944936
0,53.375973,13.0673485
0,56.98657,-30.123137
0,61.03919,-5.8816733
0,50.00956,1.0164349
0,24.666203,-36.448864
0,42.04825,-31.748137
0,20.680859,-30.866488
0,33.650894,24.024923
0,38.280933,-20.316607
0,47.912178,-40.258965
0,28.778065,-37.31079
0,61.39429,-2.83497
0,38.13153,-2.5238914
0,26.059566,-2.8637726
0,36.919487,-19.664906
0,39.106586,-37.150146
0,51.850384,20.291683
0,45.19633,-40.037403
0,38.27544,-12.510563
0,34.713947,-16.381773
0,17.130476,-40.166386
0,23.970785,-3.9840882
0,37.01552,-30.998209
0,22.292255,-29.286478
0,41.73169,-38.616306
0,28.132877,-43.80707
0,67.16929,-3.6000943
0,50.851032,9.863833
0,27.157959,-29.411512
0,64.66546,7.6569624
0,60.293873,-4.9242873
0,17.432684,-41.26146
0,43.14142,12.1819935
0,64.18998,-20.093372
0,24.78542,-3.9368286
0,67.360596,-3.322795
0,54.944347,3.861392
0,51.39091,-29.653694
0,53.035137,1.1851711
0,56.863903,-3.650216
0,15.9316635,-24.666895
0,40.78819,-8.797456
0,66.05631,-1.6922293
0,39.145428,-22.453348
0,30.608345,23.608517
0,56.255825,1.9332197
0,40.219547,-22.981682
0,59.095207,-35.298084
0,28.159864,20.552706
0,61.174244,-9.25933
0,24.366385,-13.318425
0,47.454536,-27.458948
0,67.91163,2.3801606
0,33.48444,-30.28042
0,55.890347,-33.541405
0,55.211544,10.6135235
0,32.741467,23.371042
0,32.198677,-40.125134
0,39.817772,-3.9694314
0,28.93334,-36.89454
0,37.23918,-13.903371
0,53.107944,-23.37697
0,59.15543,16.795124
0,58.599735,-35.77864
0,36.08404,-21.877596
0,26.503963,-29.708235
0,36.172565,-44.19028
0,41.3293,-31.686522
0,48.083866,16.921677
0,53.722473,0.643033
0,58.272663,-26.873363
0,57.854668,12.170876
0,62.945866,-2.1417542
0,60.83501,14.761569
0,41.329628,-26.252817
0,55.43407,4.4688563
0,28.376667,24.30999
0,33.891335,-22.177015
0,45.050644,20.048285
0,38.210266,-24.06341
0,18.428036,-39.12304
0,66.110085,-15.1794615
0,44.784733,15.530153
0,28.228676,-38.22595
0,14.309606,-37.956463
0,18.163479,-37.19331
0,33.47465,-37.060745
0,39.408077,-8.0300455
0,53.143112,-35.89043
0,16.357046,-36.649635
0,48.782364,-40.99068
0,66.09491,-23.07985
0,21.871735,-30.059017
0,24.632454,-45.073414
0,34.947292,-38.239162
0,38.88539,-12.935375
0,38.99996,-44.626194
0,17.050749,-35.827732
0,24.713158,-1.2668418
0,36.600143,-2.2301652
0,58.44766,-38.28268
0,63.797497,-11.402274
0,46.316765,-29.095064
0,29.089771,-31.873068
0,41.747536,-22.794998
0,49.868702,-24.732882
0,33.7692,23.52685
0,47.41045,-8.339391
0,58.138153,17.953703
0,61.029297,-16.523357
0,32.355232,-20.793884
0,62.960556,-4.3689003
0,58.54657,-38.18196
0,44.866627,7.0794663
0,46.748287,-23.76884
0,46.69563,-23.732513
0,31.402744,-30.069218
0,30.905926,-33.967262
0,29.908846,-22.052036
0,49.226448,0.64043826
0,52.779747,17.323175
0,46.35809,7.623488
0,48.568615,-38.026825
0,59.412685,-21.243502
0,36.948303,-30.720787
0,43.89573,22.801767
0,31.098972,-20.335201
0,63.176052,-28.126282
0,44.09424,9.962979
0,16.796831,-3.354115
0,16.388107,-3.0284615
0,48.38244,-33.77896
0,12.981417,-39.80018
0,17.348864,-2.4757843
0,13.194326,-38.551003
0,48.704136,-33.76608
0,47.537018,-33.51729
0,16.867292,-3.5150073
0,12.900977,-39.085205
0,48.560917,-33.96776
0,13.311999,-39.718494
0,19.348455,-11.559828
0,24.445509,-3.2613308
0,44.282295,-28.155565
0,18.750168,2.4503162
0,59.78973,6.8621397
0,21.711773,-13.344254
0,51.8437,18.50265
0,13.986101,-38.762714
0,42.33954,-25.237492
0,34.829132,-33.774616
0,63.115475,-11.521158
0,26.12292,-44.766357
0,66.23946,11.202227
0,25.694372,-43.580585
0,25.187717,-15.287491
0,43.798042,0.72232455
0,67.571495,0.18108656
0,44.144283,0.6078826
0,24.714725,-1.2322011
0,33.907833,-22.486101
0,21.908834,-7.7292137
0,15.236609,-30.507723
0,62.43997,13.233857
0,49.84884,-0.31225535
0,36.383625,-15.834662
0,37.790142,-14.191655
0,9.068565,-43.080444
0,66.03688,-23.305132
0,16.924152,-37.659943
0,56.011024,10.885903
0,63.406677,-19.74723
0,51.388664,-9.886208
0,40.94467,-33.388466
0,60.30189,0.62382454
0,58.325966,-34.27849
0,50.100307,7.8635926
0,61.27018,13.884836
0,58.50526,-3.3899302
0,60.52147,-2.6719303
0,40.826004,7.8777275
0,64.546005,0.19017653
0,54.253754,-8.625478
0,55.61091,-4.4402514
0,28.560827,20.971947
0,61.32688,-18.474264
0,52.061207,-2.2963061
0,26.44231,-29.701843
0,63.092632,-9.15689
0,48.908962,-28.00347
0,20.264112,-41.134468
0,39.046165,-30.207224
0,66.33056,-22.392908
0,42.401703,-30.237654
0,50.153214,-26.328638
0,38.26527,-17.798115
0,42.072243,-27.889042
0,51.42961,-26.119415
0,46.050293,-11.476698
0,59.38022,14.503167
0,33.295517,20.957731
0,23.954899,-22.184269
0,51.046158,3.9034197
0,43.945343,-21.716627
0,34.977703,-7.8745627
0,24.60252,-6.0150285
0,38.563683,-40.89901
0,51.723145,-10.872513
0,63.40869,-34.309566
0,47.75295,-9.137289
0,11.817714,3.1893506
0,38.66804,-2.9490929
0,25.020807,-9.229524
0,47.046528,8.257266
0,63.984146,-1.9422303
0,49.173634,6.759375
0,39.406246,-32.241764
0,53.123596,13.483882
0,55.732758,-15.516998
0,49.735134,-29.908806
0,55.00413,-19.44302
0,59.12269,-17.53416
0,13.319341,-13.422861
0,64.30624,-4.4987574
0,57.780827,-9.65893
0,13.137004,-36.363045
0,29.818033,21.324223
0,29.428715,21.337
0,-10.467423,-22.644823
0,29.537088,22.788214
0,25.52605,20.674606
0,43.88676,6.14796
0,41.25498,-8.345399
0,55.410534,-25.715649
0,41.22635,-38.329597
0,34.241913,-10.969353
0,49.539642,10.827294
0,54.069435,12.352186
0,23.578613,-13.256424
0,43.057583,-36.24243
0,42.921246,18.07037
0,65.40078,3.8221529
0,19.58637,-38.500443
0,56.480244,-3.7188618
0,43.959698,13.933102
0,28.343052,22.585527
0,47.829224,0.8359624
0,55.073917,8.94897
0,52.391426,17.256588
0,25.625235,20.469803
0,20.702324,-9.741641
0,61.131996,13.261828
0,51.61638,16.076519
0,43.39694,-30.573084
0,49.143536,-30.931063
0,28.874949,21.186953
0,36.73914,-16.183435
0,15.655813,-16.212975
0,42.31649,-35.352192
0,28.025682,-38.04177
0,56.641323,-2.650382
0,15.895258,-37.790665
0,23.242449,-12.601846
0,34.12776,4.2287574
0,39.12237,-11.831421
0,25.767801,-41.001095
0,32.55551,-37.948677
0,28.021584,-16.876682
0,52.351883,16.687342
0,30.35455,18.890263
0,18.81387,-35.277752
0,37.027752,-35.660595
0,54.774784,9.154637
0,35.271156,-28.092844
0,65.02948,-8.539951
0,43.536945,14.795884
0,48.21134,13.787462
0,61.138218,-13.74301
0,22.827892,-31.017765
0,56.827156,-11.504089
0,53.23973,-0.9306148
0,58.560966,-19.337618
0,44.74487,17.56194
0,27.197632,-6.6409855
0,57.645245,-1.4134928
0,24.117075,-38.217846
0,52.017483,-36.67929
0,41.92905,-42.851994
0,47.581585,-8.942131
0,42.88271,-35.06363
0,47.03939,-34.464436
0,31.347334,-10.62792
0,39.18769,-15.541085
0,66.37864,-17.761866
0,49.379482,13.0566845
0,32.877026,-24.035662
0,44.043304,21.842533
0,70.41426,-0.59571433
0,27.824188,18.367233
0,46.002693,11.258302
0,49.259563,22.48553
0,53.521603,16.84559
0,59.617157,-7.598539
0,48.08538,-20.172743
0,66.36149,7.776399
0,16.692846,-32.84307
0,17.875717,-35.36951
0,57.650963,-0.9088478
0,40.814785,-15.347538
0,59.881912,0.91941094
0,30.252989,22.845251
0,64.36857,-27.389193
0,27.270725,-13.800693
0,52.38069,-30.024027
0,53.607662,9.916417
0,56.53555,17.92421
0,57.277443,15.363556
0,56.45661,6.0371413
0,30.270187,22.867771
0,31.48698,-16.549072
0,51.54956,5.1616373
0,46.916714,6.836584
0,34.79289,-11.769793
0,24.617176,-7.835695
0,25.814545,-30.423656
0,52.722725,0.46674806
0,54.07327,-31.723797
0,29.263752,23.913874
0,66.35588,-23.43194
0,32.183014,-21.622187
0,66.3697,-12.739741
0,54.87649,6.804114
0,48.857082,-27.599287
0,42.55524,-13.36349
0,29.184483,21.142683
0,53.707676,-12.492799
0,69.82857,-9.284812
0,39.901184,-20.484755
0,31.552933,-22.332434
0,31.533129,-30.359177
0,52.11097,11.017745
0,42.58336,-11.211322
0,50.269688,15.164292
0,42.595448,20.866262
0,60.881615,-4.237783
0,25.458612,20.707458
0,38.251926,-16.084606
0,61.725826,-12.926481
0,26.373392,-17.076227
0,45.740902,-22.513739
0,57.38244,-9.889802
0,20.668156,-40.332783
0,24.227648,-41.529457
0,62.064472,-32.17397
0,51.409035,13.704924
0,30.52655,-37.172165
0,49.457024,-38.014637
0,65.69878,-16.3832
0,36.397,-18.775934
0,40.212215,-34.00449
0,49.803192,11.069973
0,41.78385,-28.040258
0,60.888687,8.941818
0,50.290287,-42.148937
0,60.060116,0.5929766
0,54.828026,-40.243748
0,36.389362,-12.1215105
0,47.24792,7.383229
0,54.618343,6.9168863
0,66.10623,-21.908968
0,62.44723,2.7497272
0,29.188185,-43.449883
0,56.151497,-22.871655
0,54.58456,-40.08611
0,47.479053,-30.356747
0,51.40438,-9.642738
0,15.49209,-15.68932
0,60.571404,-9.812845
0,32.397377,-16.26032
0,49.183224,17.345432
0,67.69673,-15.370995
0,15.78526,-35.046036
0,31.377174,-21.991585
0,63.607674,-4.540423
0,45.41426,15.016414
0,47.491005,-37.89157
0,57.308636,-36.270287
0,52.111263,-39.214104
0,47.84642,13.415801
0,26.388754,-44.81778
0,51.81317,-36.55039
0,31.968967,-16.344893
0,29.117552,-42.92118
0,19.17787,-38.657818
0,61.661076,-31.372192
0,15.564444,-33.760506
0,47.964874,-23.029305
0,39.27656,-7.1879306
0,53.365303,-4.824204
0,59.39234,-0.86392677
0,52.93325,-19.159088
0,34.895252,-7.7186723
0,31.870739,-39.987526
0,20.907202,-9.728838
0,55.473522,14.744025
0,28.01224,-20.595537
0,51.4272,-32.068695
0,52.50451,-20.277763
0,64.425415,3.4809136
0,63.523895,-34.42077
0,49.300545,-28.734772
0,26.492231,-17.287401
0,64.13344,-1.8501954
0,24.052557,-41.01365
0,57.61338,-20.921959
0,17.56602,-38.745125
0,61.9962,-4.6373897
0,27.350456,23.109814
0,47.851444,-35.018856
0,51.133846,-26.10781
0,59.458157,13.372124
0,50.844982,-22.887686
0,61.400234,-17.306618
0,27.342957,-35.101513
0,51.498302,-13.127131
0,45.157925,19.997272
0,19.286665,-37.430176
0,55.297066,-30.868574
0,64.54565,-22.44097
0,61.64341,-2.4470055
0,65.70855,0.4651083
0,28.478209,-35.9849
0,38.49254,-27.240269
0,48.073063,17.12199
0,15.790305,-37.61924
0,32.62233,9.455366
0,15.560391,-4.9938173
0,16.647259,-2.6987007
0,41.05176,-18.52526
0,37.51713,16.281984
0,38.98299,-30.326822
0,45.513035,8.894092
0,50.247597,7.9224706
0,31.215345,-32.77629
0,58.064106,-19.505415
0,59.35852,4.9059486
0,13.516657,-35.937824
0,55.33797,-1.9221812
0,47.687878,16.921227
0,43.287422,-37.273277
0,43.721073,-31.65897
0,16.747774,-32.243855
0,62.97898,-17.82882
0,49.322624,-35.445065
0,24.328707,-7.543937
0,50.48797,-0.72272676
0,51.7108,-6.5579405
0,15.532106,-32.681232
0,16.874884,-40.99275
0,18.019854,-41.44393
0,38.64422,0.4426319
0,35.41215,-23.579975
0,53.69232,-2.5458484
0,11.731291,-36.711533
0,45.05337,15.196805
0,25.616346,-44.006046
0,32.771988,-36.330154
0,51.417316,4.7068257
0,21.31385,-31.09404
0,30.751825,-15.989286
0,28.183123,-36.63389
0,10.643004,-41.833336
0,29.70819,-43.61511
0,20.821205,-38.544525
0,34.368744,8.380041
0,14.568068,-4.591454
0,14.535489,-4.909728
0,37.73565,10.002884
0,40.64916,19.296383
0,37.550392,16.150438
0,14.4822855,-3.9883537
0,14.594993,-4.634342
0,65.45757,-0.8463041
0,7.8560047,-41.38537
0,35.28022,-16.991125
0,40.20644,-2.620625
0,42.818573,-35.35918
0,34.196426,-22.231161
0,22.398191,-35.53001
0,34.127617,8.739217
0,48.091164,-1.4885156
0,48.25414,-22.484472
0,29.695461,-39.52043
0,23.371183,-11.186287
0,23.724762,-13.605672
0,10.578326,-41.997677
0,55.43761,-26.170074
0,34.1354,21.946062
0,56.99423,-33.808205
0,25.316605,-19.703583
0,47.501045,-18.88982
0,58.762672,-35.034424
0,65.28771,3.9651613
0,27.35399,-4.452521
0,51.14766,2.5494056
0,46.21259,-8.9825115
0,24.408371,-14.152839
0,32.35574,-10.796039
0,35.058537,-28.255157
0,19.236195,-41.56574
0,36.453213,-39.11136
0,13.600789,-14.638272
0,45.87035,-5.709218
0,55.5267,-5.863814
0,21.507467,-5.522139
0,45.93638,-5.535142
0,52.92992,11.116361
0,46.351925,15.7294035
0,53.75605,-14.929023
0,32.0872,-13.835763
0,51.48888,-23.88125
0,22.653677,-8.846548
0,50.220272,-20.892105
0,55.575058,-8.114716
0,48.453053,1.6000226
0,53.150467,-33.031727
0,44.854958,-30.706684
0,45.557552,17.947515
0,49.176537,-23.125492
0,59.629326,-7.6128707
0,23.743044,-38.332016
0,56.02755,-35.894722
0,53.48722,9.63032
0,44.14447,19.73342
0,65.72164,-15.116161
0,48.42218,-23.959478
0,48.877296,16.847073
0,46.48199,-34.787334
0,52.980988,13.201737
0,53.1992,-26.27607
0,53.69728,-39.273064
0,61.257145,-9.132087
0,60.83489,4.5498657
0,37.20223,-0.72547066
0,40.76309,-39.47733
0,20.972147,-32.84797
0,62.666595,-35.737255
0,59.47357,9.063993
0,42.902504,-35.529713
0,41.92399,-40.335968
0,36.317566,-31.056456
0,57.805782,-7.096097
0,54.03359,-24.234339
0,55.566097,-36.82834
0,45.960983,-28.532045
0,13.613287,-35.913673
0,21.972319,-11.815775
0,63.89918,9.934022
0,44.878616,-37.73573
0,15.967816,-28.026758
0,55.74315,17.846912
0,41.40507,-11.367733
0,59.62134,2.2779639
0,60.44201,2.06799
0,47.101494,-27.893013
0,46.609463,16.985535
0,59.23494,-2.4561431
0,54.271004,-19.871658
0,50.332367,13.585428
0,40.018257,-28.083776
0,61.941402,0.75196344
0,43.251854,-30.350306
0,36.163425,-36.402016
0,54.05397,4.5479527
0,58.112564,8.983036
0,58.109055,-39.319027
0,67.66801,-0.41070294
0,59.96768,12.564231
0,36.248688,-14.3082285
0,51.789932,-23.301369
0,47.922108,-29.412142
0,62.916332,6.681861
0,42.0521,-31.945986
0,27.667727,-7.751446
0,21.058348,-36.089554
0,43.254005,15.166518
0,55.97346,-15.314121
0,40.147266,-25.900568
0,49.26052,15.858029
0,50.81559,-5.136665
0,49.31153,-4.630997
0,49.19002,-22.870789
0,44.36106,17.903275
0,58.110645,1.7333442
0,51.12652,-28.815248
0,59.700844,-2.8997846
0,26.327095,-17.210096
0,32.301678,-19.999657
0,15.709912,3.766529
0,20.518064,-31.380632
0,55.44632,17.707787
0,31.627354,-13.147602
0,13.021179,-30.702238
0,27.332102,-13.818148
0,52.799057,-37.496647
0,62.332005,3.809691
0,57.974255,-29.642618
0,62.98529,-25.323763
0,40.07789,-34.411854
0,48.30566,9.171231
0,54.964176,-19.165558
0,58.460983,6.768027
0,28.566782,19.64303
0,48.8096,1.5396461
0,53.541355,-28.82545
0,54.42015,-25.57196
0,48.334553,-38.247265
0,55.751087,-30.771975
0,53.235497,-5.0215034
0,60.14278,0.15302205
0,56.301743,-34.253532
0,60.182632,0.022904046
0,50.36813,-25.307632
0,33.34176,-18.04071
0,57.285294,14.654583
0,54.422104,-34.315517
0,45.87853,19.853811
0,54.095604,-19.142931
0,68.74566,3.8062868
0,54.10727,-39.682446
0,54.12016,-34.42593
0,57.939137,0.6188607
0,56.97414,-23.819715
0,54.824036,-23.169895
0,54.428753,-22.587294
0,54.655315,-22.798298
0,62.052727,2.130907
0,55.705082,-23.37239
0,55.95243,-23.984905
0,48.035255,-31.773176
0,39.658318,4.9055347
0,58.013638,0.5377891
0,33.686584,-42.317207
0,56.212135,-23.826693
0,62.154987,1.415388
0,55.727974,-23.020475
0,36.76262,-30.525373
0,59.747353,-26.496487
0,45.642315,-25.343655
0,52.592464,1.5344787
0,37.762066,-5.843364
0,33.07177,-14.130546
0,62.738964,1.3763806
0,38.78451,-17.201097
0,50.75759,-34.17159
0,21.772959,-6.324866
0,58.17485,1.7322567
0,61.094784,2.5766149
0,37.745575,-12.850493
0,37.067997,-35.74947
0,59.456303,9.018476
0,30.370478,24.591696
0,66.49741,6.2551465
0,33.735348,22.457666
0,28.80688,22.295515
0,22.49434,-6.896954
0,64.32748,-1.1430751
0,56.34668,11.0178995
0,16.472263,-37.66322
0,41.917835,-38.726738
0,29.586906,23.027464
0,29.649555,21.402378
0,43.08322,12.454517
0,50.44058,-35.25908
0,24.38759,-17.621717
0,65.630104,2.330007
0,15.987701,-17.359816
0,53.51795,-15.01734
0,64.86847,5.196913
0,53.927,15.13851
0,52.75204,20.333168
0,39.93341,-37.811493
0,16.142422,-31.928774
0,49.467087,-7.4235864
0,33.072906,23.25657
0,19.146894,-41.958866
0,49.415287,0.34613207
0,18.237682,-35.267178
0,58.22785,1.6330837
0,50.29677,-37.675114
0,36.157352,-14.205275
0,28.684944,-4.51789
0,66.246086,-21.305248
0,36.237316,-38.74438
0,30.592255,-16.011637
0,58.33907,-27.106815
0,53.573833,-7.9409285
0,28.580597,-38.43836
0,51.077133,-30.702587
0,25.52739,-14.207592
0,57.758717,-29.386478
0,52.881435,-36.236103
0,53.87652,-32.33212
0,57.295258,3.6547558
0,47.226074,-37.89922
0,51.985947,18.316631
0,33.156803,-23.69842
0,49.839336,-20.427282
0,22.383139,-33.737656
0,32.106586,-13.838277
0,58.193428,-20.632744
0,65.97027,1.0113095
0,62.859375,-11.409114
0,69.81918,0.46069255
0,55.251705,-24.484673
0,22.337027,-40.687195
0,55.569546,-2.6785128
0,44.31152,22.146214
0,28.812645,-43.62097
0,46.654175,-32.14049
0,36.08604,-15.971985
0,27.110388,-34.962746
0,43.098377,-39.96767
0,50.46553,-18.77916
0,14.425763,-35.357117
0,30.779657,-29.353922
0,51.46763,-34.87013
0,46.881622,15.365829
0,30.132984,-15.616719
0,46.016216,14.019124
0,44.806877,22.425482
0,36.933346,0.95458883
0,36.98211,1.0387956
0,18.076502,-3.7917647
0,27.025837,-45.14813
0,26.38091,-2.889496
0,56.60686,9.675737
0,24.934834,-15.227498
0,36.755283,1.0357777
0,48.854233,-2.699488
0,30.622906,-30.171963
0,41.611015,-18.298931
0,56.144444,-24.836897
0,48.417904,4.921598
0,37.11775,0.81134737
0,51.81013,-34.734962
0,42.894756,-14.693346
0,23.675795,-10.953282
0,45.43129,-37.58949
0,58.843258,-32.620914
0,30.272064,25.088264
0,10.538697,-40.897167
0,61.19787,-18.644886
0,54.638847,-3.6563945
0,17.512196,-43.37609
0,44.6142,18.236637
0,44.777744,18.270628
0,57.398426,-4.9242167
0,30.005562,-18.419577
0,40.64466,-5.9138365
0,48.304386,-6.9685636
0,54.80439,1.8521519
0,36.70281,-2.0951781
0,21.562645,-40.411594
0,21.202003,-42.494694
0,43.090366,-42.73502
0,24.40558,-40.551727
0,35.449165,2.4598706
0,44.593395,-19.757563
0,45.74997,10.797036
0,39.797985,-27.950739
0,50.772522,10.267434
0,47.487762,-36.361176
0,14.945525,-33.294228
0,61.746628,7.6679144
0,53.864246,-30.307331
0,54.418087,-4.5479455
0,38.119465,-23.992645
0,23.700537,-12.429893
0,40.78347,-15.220749
0,49.418106,-10.952163
0,61.69579,-6.3454447
0,56.70541,-14.787371
0,19.077814,-39.99921
0,27.021498,-14.773718
0,62.60705,-27.320831
0,25.629816,-11.976195
0,25.982758,-46.056614
0,63.452137,0.2725009
0,59.6355,-11.946759
0,27.261139,-40.824005
0,41.06806,-29.418943
0,48.537518,14.1550455
0,39.47823,-8.396317
0,25.915329,-36.23334
0,53.14353,18.404692
0,24.805437,-34.024677
0,57.777832,-25.675047
0,56.042095,12.889287
0,45.58725,7.4922566
0,56.36075,-13.384997
0,46.67994,19.214327
0,15.727174,-38.196335
0,28.92809,21.355297
0,57.391273,17.615797
0,31.161133,-20.169022
0,58.81854,-14.710583
0,44.31684,22.857798
0,61.716213,-31.51088
0,13.521476,-35.92016
0,53.021164,-26.87128
0,59.562607,-23.445425
0,40.120007,-25.847116
0,55.57568,17.752724
0,35.31838,-16.762913
0,19.649746,-39.78384
0,20.391485,-32.362473
0,51.897945,16.716011
0,49.23594,3.869466
0,32.884495,-17.666538
0,14.6254635,-37.480984
0,45.12141,-36.07331
0,45.626926,-33.810143
0,42.68246,-18.64325
0,27.830957,-45.94688
0,50.39171,-38.791264
0,46.024944,-20.965448
0,48.935062,16.269844
0,19.378788,-34.84957
0,22.035276,-46.028862
0,37.5391,-9.12356
0,62.10595,6.954925
0,49.797092,-27.591078
0,39.311497,-2.7949443
0,25.884905,-14.894314
0,57.36018,4.4060616
0,40.23295,-37.127193
0,42.167896,-41.530365
0,45.672546,22.969118
0,55.80641,-20.7223
0,45.421787,-43.704372
0,23.838379,-19.77384
0,23.84828,-19.76777
0,44.94785,-45.097473
0,44.119095,0.6146451
0,43.63985,0.7699152
0,44.270947,0.57580286
0,44.350708,0.55114657
0,44.47844,0.5175485
0,43.686905,0.7513388
0,43.74056,0.7351735
0,11.495859,-7.157477
0,51.397614,-21.134018
0,32.74903,-35.04305
0,47.14297,-7.2434607
0,46.623173,-41.033035
0,49.491295,-22.131
0,61.21991,-2.320274
0,54.637333,-18.187523
0,61.630753,-16.73434
0,60.559605,8.018698
0,31.168356,-16.104631
0,15.262521,-15.181134
0,42.62488,-37.974285
0,55.343906,-21.051102
0,67.98152,2.4357035
0,52.104794,-16.320757
0,53.24607,10.471767
0,36.445175,-36.810364
0,46.352123,15.761786
0,37.782684,23.282717
0,51.453724,-28.254623
0,44.684746,-32.236416
0,44.57126,-32.2213
0,48.630444,19.471487
0,62.027496,-14.238048
0,57.803623,10.227741
0,25.808401,-4.3578367
0,54.73914,13.818354
0,66.76585,-5.8451543
0,43.762577,-17.087296
0,32.074406,-20.351797
0,67.188126,1.7063106
0,65.29978,-17.139015
0,9.709644,-44.788464
0,45.950756,-27.240595
0,25.065506,-12.120674
0,62.6602,5.3122067
0,25.094782,-12.277543
0,22.653036,-10.207266
0,57.731495,-13.397905
0,52.676876,-25.384972
0,57.524784,2.7959833
0,55.99005,7.3328357
0,15.686632,-37.409134
0,32.827442,-29.547335
0,30.732382,24.292467
0,55.087208,-12.71936
0,24.044218,-44.772495
0,37.79111,-8.732976
0,18.332165,-34.055374
0,38.083954,-41.272198
0,28.290699,-10.85022
0,14.558837,-4.7175136
0,70.10635,-8.689363
0,18.474695,-37.48263
0,32.684696,22.393684
0,36.40765,-37.014946
0,33.68279,22.12303
0,65.46485,-3.1373801
0,55.768528,-20.962631
0,62.90713,-6.14979
0,53.64805,-1.428373
0,47.28655,-28.43901
0,26.662827,-11.107253
0,15.887977,-25.572462
0,30.166922,22.505281
0,56.907444,-27.825893
0,44.108482,10.062785
0,44.44463,-25.651539
0,35.559807,-21.85912
0,62.57277,-1.7469598
0,63.51043,5.9740157
0,60.827263,3.8494952
0,59.11598,-33.630257
0,42.2691,-13.5474
0,49.887115,-25.413788
0,45.515923,21.796114
0,58.394726,-11.220953
0,52.671413,9.867337
0,55.513153,-0.4625581
0,57.354103,-36.57375
0,39.772087,-31.79844
0,45.812355,-31.29333
0,37.24792,-12.580153
0,52.00506,10.121369
0,56.828175,-21.365265
0,61.00502,1.3105093
0,49.08246,-30.393919
0,26.755823,-12.783487
0,66.19391,0.34449404
0,44.274235,12.929407
0,54.83251,-29.1115
0,41.487648,9.952279
0,33.264652,-17.98829
0,9.376008,-37.918034
0,34.83077,-12.116404
0,51.32796,11.38894
0,64.397285,2.5970469
0,66.7965,7.508486
0,58.45295,14.349197
0,45.759644,-22.560553
0,48.613842,5.2980223
0,49.96086,-26.021013
0,49.26426,-33.29327
0,47.920177,-9.788625
0,49.71433,3.4615028
0,44.670773,-28.78915
0,44.680847,-28.924923
0,61.17058,9.365463
0,47.58576,-28.372562
0,54.164444,-30.452398
0,52.694702,-24.017183
0,57.311287,-27.90213
0,48.384705,-26.503513
0,63.258766,10.985035
0,39.424717,-2.736714
0,26.239521,-46.115868
0,62.062157,0.9192739
0,57.327988,-18.912422
0,49.621567,11.919331
0,15.881077,-17.455599
0,45.04823,-7.5437827
0,67.90215,-21.871244
0,50.747826,-22.104322
0,63.365055,-13.785552
0,31.391407,-20.102879
0,42.270752,-8.999232
0,60.88264,6.391686
0,50.971786,-30.404778
0,49.78158,-26.306633
0,19.648794,-12.009998
0,61.86534,7.244987
0,64.14072,-20.072561
0,26.162956,-14.611644
0,67.20955,0.053541
0,20.48376,-9.726397
0,33.095985,-29.769997
0,43.15359,-42.39779
0,53.763584,-12.905233
0,45.8005,-41.44807
0,24.774199,-13.867704
0,32.86102,-24.088343
0,64.43884,3.4115324
0,61.479103,-23.294601
0,50.097565,-30.632973
0,67.24238,-15.071535
